,Androgen,EGFR,Estrogen,Hypoxia,JAK-STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,WNT,p53,cell_type,disease,sample
S_2107_023610_CCD-IC-A,5.022053337495291,-1.6332076745527035,-2.492305108912381,3.754246938310661,0.29705566374019515,-5.311038751373122,-2.0263324206475177,-7.5968161253500535,0.9761312080924391,1.7899439455077424,-1.9055824287427081,-1.5585112215124333,-1.4002326744946065,-8.522348649144215,CCD-IC-A,Type 1 Diabetes,S_2107_023610
S_2107_023619_CCD-IC-A,5.697777033677969,-1.4438125940714692,-2.4231878055136242,4.15459704635877,0.5389253549386803,-5.382341396937963,-2.0438855308935238,-7.111215266219514,1.4245895345349344,1.8360967405870419,-1.9644393976156136,-1.229254949698414,-1.2877126356828046,-7.918556728046841,CCD-IC-A,Lean Control,S_2107_023619
S_1907_004614_CNT,3.875763646285733,-1.2440146789127247,-1.9230774496447376,3.0085657721751367,0.49232386948348006,-5.982111201358855,-2.6100357836309227,-8.047117448188727,0.08047124120617155,2.298766191382833,-1.8814626497867768,-0.45668412745795567,-1.35797446247023,-8.070779029133302,CNT,Type 1 Diabetes,S_1907_004614
S_1907_004802_CNT,4.933998744324099,-0.3524298723370483,-2.0505034644260287,3.98856762091167,0.5593344168443461,-5.830504871403346,-2.052003899075763,-7.966558306060101,1.028913806877461,1.660421363850216,-1.4866506174989957,-0.3076996179178874,-1.2774006471937605,-7.848197645165985,CNT,Lean Control,S_1907_004802
S_2006_004078_CNT,3.6381751154897217,-0.7195288439481962,-2.594099917915915,3.2798871365287052,0.267182672706523,-6.619534285561164,-2.908116504219075,-8.687864636916999,0.843874647722623,2.5091611655607755,-0.6421991912394832,-0.7632820125622869,-1.3303008066947042,-7.926464581139671,CNT,Type 1 Diabetes,S_2006_004078
S_2007_002809_CNT,4.005094906987969,0.3597371577501124,-2.355807549680366,3.3332920020987116,0.7730135066672409,-6.226287169071658,-2.7198276660312457,-7.4907994329709116,1.1209580868442466,2.645266157197637,-0.6105801292270113,-0.6957658358349239,-1.5125403627736842,-7.415875664348838,CNT,Type 1 Diabetes,S_2007_002809
S_2007_002950_CNT,5.441822040277276,-2.539798979905085,-2.3349537226255483,4.5093977871929685,0.49338637470179514,-3.3461518500175194,-1.6747141113138604,-6.516649155494624,2.278357293590762,1.4403188625361665,-2.281880765831339,-0.5136012630498749,-0.8896759374639611,-8.170987724150299,CNT,Type 1 Diabetes,S_2007_002950
S_2007_003044_CNT,5.071113930575099,-1.241992515220123,-2.242707700828236,4.906953162018331,-0.012965518469669531,-5.176595515167717,-2.1493603347862766,-7.520355236420473,0.730471857052255,2.00514018635378,-2.1377512394923706,-0.7287643007887175,-1.5219803790968789,-7.848011621348156,CNT,Type 1 Diabetes,S_2007_003044
S_2007_003091_CNT,3.222751114404806,-0.6490754364892112,-1.8767268117145703,3.3086587769540308,0.8518501056254618,-5.377574349164491,-2.2238969124587395,-7.222647473396617,0.026127708407166925,2.071022384714606,-1.1473751921205633,-1.117756651657443,-0.9351015221197572,-7.051705256597481,CNT,Type 1 Diabetes,S_2007_003091
S_2007_003138_CNT,3.7617190251087647,0.2847312279454677,-1.6943560025204227,2.6260969260487763,0.6493196454388426,-6.896637055923251,-2.5328232222250744,-8.265241466444989,0.13673815709402531,2.297315916839798,-0.574182512320959,-0.5200652598183104,-1.126688924532641,-6.971696552768122,CNT,Type 1 Diabetes,S_2007_003138
S_2007_003793_CNT,3.65703509139995,-0.6909626219658106,-1.9532196914315136,3.8274826320734565,0.5338076588659361,-6.271467672244711,-2.7310506808650468,-8.25426710353305,0.4676706509594422,2.404759867927497,-1.9158999343346508,-0.5117028853497471,-1.6021730313821518,-8.589184845692714,CNT,Type 1 Diabetes,S_2007_003793
S_2007_003840_CNT,4.1812123623124124,-0.04262073307951139,-1.864816185974455,2.157629607587518,0.30774350659643773,-6.662448212508649,-2.0452499717044823,-7.839707815212814,0.693272125110717,1.8871444287823518,-0.6622591418123668,-1.0125381404682496,-1.695240582158775,-8.291458510301561,CNT,Type 1 Diabetes,S_2007_003840
S_2007_003934_CNT,3.31227783861691,-0.1653627587475617,-2.0422293838105614,3.3008763450664915,0.08924237209757419,-6.075911581467138,-2.7433330718476583,-7.153059073391999,-0.3609041077739257,2.5953419428497275,-0.24394236807806316,-0.16583048147312054,-1.2942426440012649,-8.237124728487787,CNT,Type 1 Diabetes,S_2007_003934
S_2007_004028_CNT,4.780713290310146,-1.6781952314412285,-2.4036048757530133,3.9878818789425927,0.47541996223930644,-5.959251141081186,-2.5728249749650716,-7.124190408309419,1.598382289419486,2.1461083370089735,-1.5976047805509443,-0.9091763710080162,-1.1492733369566004,-8.231186367827268,CNT,Lean Control,S_2007_004028
S_2007_004216_CNT,4.1812123623124124,-0.04262073307951139,-1.864816185974455,2.157629607587518,0.30774350659643773,-6.662448212508649,-2.0452499717044823,-7.839707815212814,0.693272125110717,1.8871444287823518,-0.6622591418123668,-1.0125381404682496,-1.695240582158775,-8.291458510301561,CNT,Lean Control,S_2007_004216
S_2007_004263_CNT,4.780713290310146,-1.6781952314412285,-2.4036048757530133,3.9878818789425927,0.47541996223930644,-5.959251141081186,-2.5728249749650716,-7.124190408309419,1.598382289419486,2.1461083370089735,-1.5976047805509443,-0.9091763710080162,-1.1492733369566004,-8.231186367827268,CNT,Lean Control,S_2007_004263
S_2103_004019_CNT,4.635036322935065,-2.2838761976595787,-2.595233287474455,3.7255770937507173,-0.25950241234994254,-5.486214843143076,-2.4683122849519465,-7.096682765187034,0.4948805445520679,1.9389207278353986,-1.0734095349773223,-0.9843233794693823,-1.0544313017436608,-8.80724681872608,CNT,Type 1 Diabetes,S_2103_004019
S_2103_004028_CNT,3.676789732706012,-0.000866243977175775,-1.4174215854982306,2.5441068446715778,0.16306550000189624,-6.324916575334414,-2.661207955171215,-7.62468210374137,0.10276539630025268,2.1776258804263873,-0.8586477099726347,-0.27306819994863835,-0.9752226205975082,-8.38288120051064,CNT,Type 1 Diabetes,S_2103_004028
S_2103_004037_CNT,5.220882116058831,-4.487490337105909,-2.6184519717422203,5.672024138976315,-0.14624514382509907,-4.576922346936407,-2.5574254850159472,-5.567934085482095,1.0785376768818487,1.9710598822491956,-2.0395977767587685,-2.222210543775397,-1.1289750054394767,-10.04159090954565,CNT,Lean Control,S_2103_004037
S_2103_004046_CNT,4.044975918911743,-0.3870150378329569,-1.8714000707129117,4.326527281593717,-0.03478777162142698,-6.1868138732007285,-2.36828114177007,-6.83144336722877,0.9297113497110104,2.1743337523311657,-1.59003943087761,-0.4007589867583972,-0.7654923637948319,-8.202926185969606,CNT,Lean Control,S_2103_004046
S_2103_004064_CNT,5.613378362144235,-5.706764673926669,-3.5624939354444924,5.336783147063523,0.7628108117229572,-3.4694965578036157,-2.287130316708297,-4.168059360096644,2.5257478383048664,1.7906928063705578,-3.321418342814304,-2.071570351025464,-1.577951268711658,-10.684912456144735,CNT,Type 1 Diabetes,S_2103_004064
S_2103_004073_CNT,4.732802110306107,-3.4383559960648333,-2.5962511124760637,4.300000113886109,0.3084334737079201,-4.694363784550068,-2.387426135116683,-7.087531536051745,0.7835448600426432,2.036385246945988,-1.431608731701688,-1.3783724281729854,-1.010804401848979,-9.643096284141004,CNT,Type 1 Diabetes,S_2103_004073
S_2103_004091_CNT,5.120130432861387,-4.255781194174478,-3.045604240761074,5.7159683342010545,-0.3235868897182636,-4.745327843029387,-2.2269979093229173,-6.030047260229821,1.382182621898784,1.828641204806257,-2.7592032746956696,-1.5984629781605684,-1.4180037546488269,-9.773967840530574,CNT,Lean Control,S_2103_004091
S_2103_004100_CNT,3.856422416313918,-0.5772861184383685,-2.1593118111631497,3.829830373164413,0.9555409015389109,-5.332216180729202,-2.5826586534759306,-7.954562753043094,1.0827976561021828,2.3961128276420602,-1.1905535242531236,-0.3664195489615961,-1.335994305504931,-8.261245518684495,CNT,Type 1 Diabetes,S_2103_004100
S_2103_004109_CNT,4.666535598076122,-4.027326872978011,-2.836337166622211,5.3512866176527085,-0.42547491646527025,-4.454171535393237,-1.9530365364547293,-5.802788299829269,0.5318460255739413,1.6537688544331477,-1.999207389594003,-1.5060503915669559,-1.3147724725995276,-9.648995972257907,CNT,Type 1 Diabetes,S_2103_004109
S_2103_004118_CNT,4.703889141235492,-5.330136892949885,-2.7113512802304327,4.995369927937206,-1.170634359607069,-3.1141031650024087,-2.1803951455195567,-5.433621172950174,0.49552404452460763,1.5569168243338063,-2.061195662817614,-2.173787366989809,-1.249687620170202,-10.275449479619482,CNT,Type 1 Diabetes,S_2103_004118
S_2103_004127_CNT,5.0884239870086585,-4.0857637625063505,-2.6939864502756996,4.917427859644811,-0.9841994557427685,-4.433821972883099,-2.57328153382344,-6.061973222592078,0.42481236760936014,2.0447180749122325,-2.7784580557105785,-1.5951131171902841,-1.5146772403580575,-9.96321764373546,CNT,Lean Control,S_2103_004127
S_2103_004145_CNT,5.292392252328664,-4.486577767498044,-2.9392650676760628,4.876688828679372,-0.6037043387310645,-4.208480853012619,-2.603449783285615,-5.832719772674546,0.7150282112503494,2.028410618531625,-2.4341775033293036,-2.032262577142429,-1.1009173803028398,-9.899861770371535,CNT,Type 1 Diabetes,S_2103_004145
S_2103_004154_CNT,5.053308183616719,-3.5119124927556844,-2.7935359058809714,5.328059910209401,-0.4670704283697992,-5.22706734052764,-2.420284880270492,-6.9430017299787306,-0.031040084012445728,1.9478832185262753,-2.159613041806118,-1.6309414535570486,-1.3240676575000228,-9.059182611401539,CNT,Type 1 Diabetes,S_2103_004154
S_2103_004163_CNT,5.054559633803255,-2.7430732673108804,-2.5517456587437253,4.85283993019911,-0.2896872267097042,-4.9984565943656785,-2.2868153511577742,-6.274781829309516,0.9395888322625133,2.2493381497072376,-1.7371012477642507,-1.8314637917367604,-1.3688045095990307,-8.821966959571547,CNT,Type 1 Diabetes,S_2103_004163
S_2103_004181_CNT,5.038129557991418,-3.838526273209844,-2.649221627487797,4.818303934783775,-0.41552042042753595,-4.697180339687817,-2.0537706566254164,-7.2917649719686075,0.5338239651340092,1.7838040631899934,-1.9075104827578107,-1.713522757574908,-1.1548240907102891,-9.134194318963186,CNT,Type 1 Diabetes,S_2103_004181
S_2107_023520_CNT,5.328900853548276,-4.391292751593789,-2.4256488042502227,5.1913947730179055,-0.8952674450877973,-4.171916019885825,-2.3930623226981615,-5.550436745528998,0.5755177622015282,2.0499989954564795,-2.5872057437215092,-1.9338441730839504,-1.1149043063054602,-9.991229425454213,CNT,Type 1 Diabetes,S_2107_023520
S_2107_023538_CNT,5.226630602428698,-4.353262114276801,-2.2291804816558525,4.883854739104861,-0.7207912981263861,-5.181397047732755,-3.108275284478457,-6.3762354298622395,0.1767222528446999,2.511804806926297,-2.086736913823539,-1.6309075068578403,-1.730802306008569,-9.173636285272456,CNT,Lean Control,S_2107_023538
S_2107_023547_CNT,4.477934105221328,-3.2789970710573484,-3.1180334978334656,4.3538134321087325,-0.5310392696872369,-4.9841551633264345,-2.074920095795216,-7.293135313509127,2.005605766323233,2.1131968593266435,-1.7655475928884778,-1.5942570724757488,-1.8052015243198463,-8.751228412312093,CNT,Type 1 Diabetes,S_2107_023547
S_2107_023556_CNT,5.29441560408031,-4.217715697623746,-1.7072616882959641,5.0317296737335155,-0.9931748151751028,-4.416033504985783,-2.3191286361904386,-4.760493991639439,0.7704075273560995,1.8275016935519692,-2.5814670874105397,-2.218505696310028,-0.9401104990133228,-10.110722850958824,CNT,Lean Control,S_2107_023556
S_2107_023592_CNT,5.3125232697682545,-4.7219305975479,-3.234749486324114,6.210738582711761,-0.6355572388700431,-3.6855545128846168,-2.260915062178546,-5.850861749620964,1.1989522732282005,1.9143245170266499,-2.4068638651293637,-2.256451859354414,-1.1827028083437348,-9.81801003656611,CNT,Type 1 Diabetes,S_2107_023592
S_2107_023610_CNT,5.850640422484065,-3.892679527502287,-3.0537482817330823,5.869483108569649,-0.835020195051852,-4.3521430728957045,-1.8857788312793393,-6.714227350007058,0.9173650058024976,1.548691582278448,-2.0606010428372574,-1.4825090828736904,-1.5713444556657516,-9.91179112291664,CNT,Type 1 Diabetes,S_2107_023610
S_2107_023619_CNT,4.906487021987999,-3.41834362841627,-2.4540067546255644,5.415678204984588,-0.23526545267362878,-4.764145611893642,-2.196619240953486,-5.895511411716276,1.3707040434252333,1.943117936738244,-2.035656050474797,-1.0718604318298186,-0.9327683982908139,-8.747517317205824,CNT,Lean Control,S_2107_023619
S_1907_004567_DC,2.672616950337598,1.427576407144808,-1.8208168322113902,0.9440918042111999,4.304632411340745,-4.1913393758998305,-1.3922168462732325,-4.465919862147698,0.6458852433503354,2.1780560518714167,0.8924350799462135,0.05431580263951385,1.0289794487476465,-7.27664225497478,DC,Type 1 Diabetes,S_1907_004567
S_1907_004614_DC,2.1280259819421254,0.6014714819143956,-1.7711454107294815,1.1205208969776568,5.723075288609156,-1.4101815943464373,0.05946698464446039,-5.639133712385439,0.297243388431411,1.6859884091060315,-0.4853315495562784,0.2661204944389938,1.0658537805786217,-8.058199344690898,DC,Type 1 Diabetes,S_1907_004614
S_1907_004802_DC,1.4102640009452223,1.84430925967661,-3.304298312496536,1.4892713757363445,6.487197379853959,-3.591124506473481,-1.6476623502637793,-6.559277805243194,0.5002914881038907,3.8932212981943723,-0.30453813380907624,0.6245984904810606,0.5562406249869204,-7.358851038519361,DC,Lean Control,S_1907_004802
S_1907_004896_DC,3.011889178178261,1.4162193530813674,-1.4644154518433816,3.2526579350164573,6.070034545311906,-2.7733654569427917,-0.3151306867807045,-6.665843851282964,1.5625288760693936,1.7704154837264403,-0.3373943330377836,0.9309261587695548,1.9990218136469247,-6.772830759061646,DC,Type 1 Diabetes,S_1907_004896
S_1907_005225_DC,3.629820550939672,0.5515924563592878,-2.3543403212563634,2.850402243805523,5.673828983204802,-0.7972697308359624,1.0038634323857094,-6.522363065324479,2.190065873743555,2.115226386979016,-0.5513470600377689,1.79655651852177,0.7589154539806536,-8.022030804487649,DC,Type 1 Diabetes,S_1907_005225
S_2006_004078_DC,2.566492452620284,2.0774702647005308,-1.358686381953721,0.262897847964664,7.519551699266963,-3.14309467130409,-2.170471578377041,-5.75210877352939,0.05035020313547641,3.232213918464556,-0.16763070903716157,0.19207376242322566,1.105330471006694,-8.04608859709882,DC,Type 1 Diabetes,S_2006_004078
S_2007_002809_DC,1.6195950129534866,2.2364281337145475,-1.2150621132740478,1.1863317025728688,8.367470874301503,-1.4801792399451492,-1.3295587227116925,-6.701063970293127,0.7146972381294978,3.3451663784086856,0.20079471553104883,-0.20589192361487524,0.736569433367217,-7.583065571383137,DC,Type 1 Diabetes,S_2007_002809
S_2007_002950_DC,2.8604671735580283,1.4060777291948308,-1.371729107450076,1.364639049149607,7.256302752455945,-2.0219347342127247,-0.3728811651609887,-4.903070352560825,1.1425289648415549,2.847209396432429,-0.8225578285834811,0.7030131948751007,1.03076853305402,-8.037002194873901,DC,Type 1 Diabetes,S_2007_002950
S_2007_002997_DC,3.2058741817542526,0.7203301635578899,-1.2698498420738524,2.151535254034792,5.04479621357681,-1.514800564214172,-0.27490569709651486,-4.982682067974027,0.14462303908062482,1.7639905716204272,-1.2732643382713609,0.4925316871676714,1.285572127303388,-8.753514649430759,DC,Lean Control,S_2007_002997
S_2007_003044_DC,2.9610201348727676,-0.4862982010404285,-1.9284980306630404,1.2581269816104557,6.742768710150067,-1.489986516460013,-0.4171721685168745,-5.129410417492425,0.9887916013150327,1.8879785302662044,-0.9554530318628984,0.5730217973548644,1.617784904554977,-7.111963391198005,DC,Type 1 Diabetes,S_2007_003044
S_2007_003091_DC,0.21732634051756658,1.8159374255959955,-0.08055294919108504,1.760974840180888,7.3409210938661715,-3.306027861252908,-0.39866325624543864,-6.338870797362691,0.8234655145596327,2.2355571300843624,0.9934277278274931,-0.1979172168884049,1.3523577831634535,-7.806383536558979,DC,Type 1 Diabetes,S_2007_003091
S_2007_003138_DC,2.4181087578468063,1.587867180828302,-1.6873441504954723,1.5145350353079132,5.831598011913691,-4.592517101920214,2.6054105248887813,-6.958241277465095,-0.14209219710061133,1.6549612082928562,-0.07953983424989762,1.7567665929763283,1.128761809811572,-7.63780409281089,DC,Type 1 Diabetes,S_2007_003138
S_2007_003793_DC,1.765266145342719,1.6474234931885854,-1.2052658122542972,0.40710224326138433,9.887340638783902,-2.4188394167144107,-1.8450011376946727,-4.89261305932615,0.22545153781624852,3.000512706033681,-0.18411450690956913,0.5480632138281502,2.133102606249727,-7.96022991296572,DC,Type 1 Diabetes,S_2007_003793
S_2007_003840_DC,3.1598961529625007,1.066596475881185,-1.5524752564392936,3.3772494310581704,5.897435282349145,-2.0300292556334094,-0.9592589145673965,-6.350735450551863,0.5328794587543595,3.5266007237074235,-0.5599149057828833,0.0906453244244833,1.5920510064764293,-8.4524957396675,DC,Type 1 Diabetes,S_2007_003840
S_2007_003934_DC,2.4016219927825793,1.692613945024201,-1.2658002009433917,3.317129754255466,5.018365966125728,-3.6769572562283708,-2.8013497822460347,-5.166694536429359,0.9633404882427592,4.368597749396377,0.6376675219695657,-1.6348390835215785,0.3790340055743419,-8.994153947490798,DC,Type 1 Diabetes,S_2007_003934
S_2007_004028_DC,1.2513893400957385,1.9712061448166331,-1.0495497828570666,2.2438765069033737,10.32351386240642,-2.025200331336895,-0.26909083021232993,-5.215327183515174,0.4420226965222593,1.6788565652893317,0.006714141869787429,0.4764866234070185,2.0803706271296356,-9.16706267221442,DC,Lean Control,S_2007_004028
S_2007_004216_DC,3.1598961529625007,1.066596475881185,-1.5524752564392936,3.3772494310581704,5.897435282349145,-2.0300292556334094,-0.9592589145673965,-6.350735450551863,0.5328794587543595,3.5266007237074235,-0.5599149057828833,0.0906453244244833,1.5920510064764293,-8.4524957396675,DC,Lean Control,S_2007_004216
S_2007_004263_DC,1.2513893400957385,1.9712061448166331,-1.0495497828570666,2.2438765069033737,10.32351386240642,-2.025200331336895,-0.26909083021232993,-5.215327183515174,0.4420226965222593,1.6788565652893317,0.006714141869787429,0.4764866234070185,2.0803706271296356,-9.16706267221442,DC,Lean Control,S_2007_004263
S_2103_004019_DC,2.8290662152952275,-0.8578587656966917,-1.4179066833617424,2.7020627377326454,6.5385347959629625,-2.3077145989084764,-1.6244781620799709,-5.585163071270626,0.36353516787467294,3.2068605131900294,-0.6282767855481145,0.3800911704216181,1.0141654283655053,-11.533459738346872,DC,Type 1 Diabetes,S_2103_004019
S_2103_004028_DC,3.4167273406039333,2.0467577010098443,-1.527044368389548,1.567980178502317,8.116528913762105,-2.6980955669426243,-1.4574444138198346,-5.466011166540318,-0.23827265498869926,3.3133161831658353,-0.6466258051936964,0.6812258794210565,0.36343061632396817,-7.704130731378892,DC,Type 1 Diabetes,S_2103_004028
S_2103_004037_DC,3.5882787596895853,-1.010460369021623,-1.0650382024134561,3.291011186305739,3.910408603004809,-2.975278809841253,-0.6084504551267212,-6.716869040322534,0.868217384012464,1.6552746713881878,-1.2057993008139942,1.0133916570561854,1.8017066894163905,-9.105940424965546,DC,Lean Control,S_2103_004037
S_2103_004046_DC,0.13157786199307533,3.2127809233539297,-2.225928533249562,2.921445315349779,5.198255683221355,-3.2292884781475792,-0.8533892776477755,-6.2832047898344845,-0.0393903047498192,3.1761192948218757,-0.15104392797137348,2.0891872355885552,0.538202102552257,-8.805030941581922,DC,Lean Control,S_2103_004046
S_2103_004064_DC,1.0802647304291844,-1.2421200484823571,-1.6745225348624568,2.444524636595776,4.1083703805754626,-3.3502516878585227,-0.8236262030922923,-5.591502825176946,3.532852393399326,1.1952124534974697,0.012928063313802663,-0.9826485962836514,-0.5536037109358262,-7.651143855932982,DC,Type 1 Diabetes,S_2103_004064
