Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cell_type
Reactome_2022,Recognition Of DNA Damage By PCNA-containing Replication Complex R-HSA-110314,2/30,0.0196283733480824,0.0714381495110441,0,0,9.9738430583501,39.20497423677295,UBB;RPS27A,EC-DVR
Reactome_2022,Signaling By CSF3 (G-CSF) R-HSA-9674555,2/30,0.0196283733480824,0.0714381495110441,0,0,9.9738430583501,39.20497423677295,UBB;RPS27A,EC-DVR
Reactome_2022,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729,2/30,0.0196283733480824,0.0714381495110441,0,0,9.9738430583501,39.20497423677295,UBB;RPS27A,EC-DVR
Reactome_2022,Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652,2/30,0.0196283733480824,0.0714381495110441,0,0,9.9738430583501,39.20497423677295,UBB;RPS27A,EC-DVR
Reactome_2022,Translation Of Structural Proteins R-HSA-9683701,2/30,0.0196283733480824,0.0714381495110441,0,0,9.9738430583501,39.20497423677295,UBB;RPS27A,EC-DVR
Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,3/80,0.0200683672325323,0.072229705820095,0,0,5.465321912130423,21.36181446471937,UBB;SUMO2;RPS27A,EC-DVR
Reactome_2022,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,3/81,0.0207328471647539,0.072229705820095,0,0,5.394980905619203,20.91114030026504,UBB;IGFBP7;RPS27A,EC-DVR
Reactome_2022,Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948,2/31,0.0208843079128389,0.072229705820095,0,0,9.629431762991745,37.253933653561546,UBB;RPS27A,EC-DVR
Reactome_2022,Pyruvate Metabolism R-HSA-70268,2/31,0.0208843079128389,0.072229705820095,0,0,9.629431762991745,37.253933653561546,LDHB;LDHA,EC-DVR
Reactome_2022,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,2/31,0.0208843079128389,0.072229705820095,0,0,9.629431762991745,37.253933653561546,UBB;RPS27A,EC-DVR
Reactome_2022,EGFR Downregulation R-HSA-182971,2/31,0.0208843079128389,0.072229705820095,0,0,9.629431762991745,37.253933653561546,UBB;RPS27A,EC-DVR
Reactome_2022,Late Endosomal Microautophagy R-HSA-9615710,2/31,0.0208843079128389,0.072229705820095,0,0,9.629431762991745,37.253933653561546,UBB;RPS27A,EC-DVR
Reactome_2022,Metalloprotease DUBs R-HSA-5689901,2/31,0.0208843079128389,0.072229705820095,0,0,9.629431762991745,37.253933653561546,UBB;RPS27A,EC-DVR
Reactome_2022,Negative Regulation Of FGFR4 Signaling R-HSA-5654733,2/31,0.0208843079128389,0.072229705820095,0,0,9.629431762991745,37.253933653561546,UBB;RPS27A,EC-DVR
Reactome_2022,Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,3/82,0.021409326720086,0.0736386732240323,0,0,5.326420684082952,20.4743809302578,UBB;SUMO2;RPS27A,EC-DVR
