Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cell_type
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response (GO:0050728),1/111,0.064621146449885,0.0932876700629919,0,0,16.42809917355372,45.00007230598145,GSTP1,M-TAL
GO_Biological_Process_2023,Regulation Of MAP Kinase Activity (GO:0043405),1/114,0.066313285228921,0.0950160504772599,0,0,15.989541432019308,43.38546242886158,GSTP1,M-TAL
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),1/117,0.0680026175749908,0.0967148338844314,0,0,15.573667711598748,41.86527496363525,GSTP1,M-TAL
GO_Biological_Process_2023,Regulation Of Protein Kinase Activity (GO:0045859),1/119,0.0691272821079329,0.0975914570935523,0,0,15.308166409861323,40.90044788489106,GSTP1,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),1/122,0.070811946480989,0.0986516611698614,0,0,14.926371149511644,39.52096421722127,AKR1B1,M-TAL
GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),1/123,0.0713728799194129,0.0986516611698614,0,0,14.80327868852459,39.07824746413377,GSTP1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Growth (GO:0045926),1/124,0.0719335029363573,0.0986516611698614,0,0,14.682187730968218,38.64371128216157,ENO1,M-TAL
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),1/124,0.0719335029363573,0.0986516611698614,0,0,14.682187730968218,38.64371128216157,GSTP1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Cell Growth (GO:0030308),1/125,0.0724938156944449,0.0987149830732866,0,0,14.563049853372434,38.21714214339772,ENO1,M-TAL
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),1/127,0.0736135110460111,0.0995337614143248,0,0,14.330447330447331,37.38708660746238,GSTP1,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),2/763,0.0744805597282881,0.1000018704044148,0,0,5.053088042049934,13.123966826721093,AKR1B1;ENO1,M-TAL
GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),1/137,0.0791934251499148,0.1055912335332198,0,0,13.270053475935828,33.65102433952089,S100A10,M-TAL
GO_Biological_Process_2023,Protein Localization To Cell Periphery (GO:1990778),1/142,0.0819718135764,0.1085419876321986,0,0,12.796260477111542,32.008307827212725,S100A10,M-TAL
GO_Biological_Process_2023,Neuron Projection Morphogenesis (GO:0048812),1/146,0.084188989039227,0.1107142869556957,0,0,12.440752351097178,30.7870195907104,S100A6,M-TAL
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),1/149,0.0858486482289488,0.1113712193240417,0,0,12.186732186732186,29.920492407790988,GSTP1,M-TAL
GO_Biological_Process_2023,Skeletal System Development (GO:0001501),1/149,0.0858486482289488,0.1113712193240417,0,0,12.186732186732186,29.920492407790988,PRDX1,M-TAL
GO_Biological_Process_2023,Cellular Response To Organic Cyclic Compound (GO:0071407),1/152,0.0875055499955367,0.112007103994287,0,0,11.94280553883203,29.093307967223456,AKR1B1,M-TAL
GO_Biological_Process_2023,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),1/152,0.0875055499955367,0.112007103994287,0,0,11.94280553883203,29.093307967223456,AKR1B1,M-TAL
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),1/158,0.0908110978807797,0.1154033105209969,0,0,11.48291835552982,27.547220023939616,MRPS6,M-TAL
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),1/159,0.0913609541624559,0.1154033105209969,0,0,11.409666283084004,27.302613623548904,GSTP1,M-TAL
GO_Biological_Process_2023,Membrane Organization (GO:0061024),1/167,0.0957488429223603,0.1201554107260993,0,0,10.855421686746988,25.4671095006736,S100A10,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),1/176,0.1006619951675365,0.1255006692997857,0,0,10.292467532467532,23.631371209609924,S100A10,M-TAL
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),1/183,0.1044664047104759,0.1294035464800735,0,0,9.893106893106893,22.34743770988841,MRPS6,M-TAL
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),2/938,0.1062491760854498,0.1307682167205536,0,0,4.070940170940171,9.12691851196366,AKR1B1;S100A10,M-TAL
GO_Biological_Process_2023,Axonogenesis (GO:0007409),1/188,0.1071748018349397,0.1310672735815823,0,0,9.626154594069032,21.49803440968974,S100A6,M-TAL
